,Dataset,Number of Keypoints,Detector/Descriptor
433,Small Village Dataset,43.983333333333334,MSER+SIFT
434,Small Village Dataset,44.125,MSER+SIFT
435,Small Village Dataset,49.391666666666666,MSER+SIFT
436,Small Village Dataset,52.775,MSER+SIFT
437,Small Village Dataset,56.49166666666667,MSER+SIFT
438,Small Village Dataset,64.125,MSER+SIFT
439,Small Village Dataset,55.31666666666667,MSER+SIFT
440,Small Village Dataset,53.266666666666666,MSER+SIFT
441,Small Village Dataset,51.11666666666667,MSER+SIFT
442,Small Village Dataset,47.11666666666667,MSER+SIFT
443,Small Village Dataset,45.925,MSER+SIFT
444,Small Village Dataset,39.233333333333334,MSER+SIFT
445,Small Village Dataset,37.44166666666667,MSER+SIFT
446,Small Village Dataset,40.44166666666667,MSER+SIFT
447,Small Village Dataset,39.71666666666667,MSER+SIFT
448,Small Village Dataset,39.775,MSER+SIFT
449,Small Village Dataset,42.3,MSER+SIFT
450,Small Village Dataset,46.95,MSER+SIFT
451,Small Village Dataset,49.9,MSER+SIFT
452,Small Village Dataset,54.50833333333333,MSER+SIFT
453,Small Village Dataset,62.025,MSER+SIFT
454,Small Village Dataset,63.99166666666667,MSER+SIFT
455,Small Village Dataset,55.49166666666667,MSER+SIFT
456,Small Village Dataset,52.108333333333334,MSER+SIFT
457,Small Village Dataset,52.333333333333336,MSER+SIFT
458,Small Village Dataset,46.266666666666666,MSER+SIFT
459,Small Village Dataset,43.425,MSER+SIFT
460,Small Village Dataset,38.75833333333333,MSER+SIFT
461,Small Village Dataset,31.175,MSER+SIFT
462,Small Village Dataset,41.00833333333333,MSER+SIFT
463,Small Village Dataset,31.441666666666666,MSER+SIFT
464,Small Village Dataset,33.88333333333333,MSER+SIFT
465,Small Village Dataset,41.983333333333334,MSER+SIFT
466,Small Village Dataset,45.075,MSER+SIFT
467,Small Village Dataset,51.108333333333334,MSER+SIFT
468,Small Village Dataset,45.74166666666667,MSER+SIFT
469,Small Village Dataset,58.333333333333336,MSER+SIFT
470,Small Village Dataset,63.24166666666667,MSER+SIFT
471,Small Village Dataset,59.84166666666667,MSER+SIFT
472,Small Village Dataset,49.858333333333334,MSER+SIFT
473,Small Village Dataset,54.291666666666664,MSER+SIFT
474,Small Village Dataset,47.71666666666667,MSER+SIFT
475,Small Village Dataset,46.36666666666667,MSER+SIFT
476,Small Village Dataset,38.266666666666666,MSER+SIFT
477,Small Village Dataset,34.80833333333333,MSER+SIFT
478,Small Village Dataset,45.666666666666664,MSER+SIFT
479,Small Village Dataset,43.541666666666664,MSER+SIFT
480,Small Village Dataset,278.625,SIFT
481,Small Village Dataset,246.05,SIFT
482,Small Village Dataset,221.9,SIFT
483,Small Village Dataset,219.63333333333333,SIFT
484,Small Village Dataset,249.03333333333333,SIFT
485,Small Village Dataset,367.45,SIFT
486,Small Village Dataset,367.5,SIFT
487,Small Village Dataset,324.03333333333336,SIFT
488,Small Village Dataset,248.03333333333333,SIFT
489,Small Village Dataset,222.66666666666666,SIFT
490,Small Village Dataset,246.25833333333333,SIFT
491,Small Village Dataset,264.15833333333336,SIFT
492,Small Village Dataset,296.475,SIFT
493,Small Village Dataset,369.84166666666664,SIFT
494,Small Village Dataset,463.01666666666665,SIFT
495,Small Village Dataset,388.64166666666665,SIFT
496,Small Village Dataset,310.65,SIFT
497,Small Village Dataset,266.2,SIFT
498,Small Village Dataset,246.99166666666667,SIFT
499,Small Village Dataset,228.33333333333334,SIFT
500,Small Village Dataset,289.3333333333333,SIFT
501,Small Village Dataset,334.9583333333333,SIFT
502,Small Village Dataset,340.59166666666664,SIFT
503,Small Village Dataset,283.34166666666664,SIFT
504,Small Village Dataset,219.06666666666666,SIFT
505,Small Village Dataset,228.66666666666666,SIFT
506,Small Village Dataset,245.29166666666666,SIFT
507,Small Village Dataset,295.0083333333333,SIFT
508,Small Village Dataset,397.2083333333333,SIFT
509,Small Village Dataset,510.0083333333333,SIFT
510,Small Village Dataset,339.8333333333333,SIFT
511,Small Village Dataset,293.5083333333333,SIFT
512,Small Village Dataset,259.0833333333333,SIFT
513,Small Village Dataset,228.88333333333333,SIFT
514,Small Village Dataset,230.78333333333333,SIFT
515,Small Village Dataset,256.9583333333333,SIFT
516,Small Village Dataset,362.05833333333334,SIFT
517,Small Village Dataset,367.375,SIFT
518,Small Village Dataset,370.2916666666667,SIFT
519,Small Village Dataset,304.51666666666665,SIFT
520,Small Village Dataset,239.39166666666668,SIFT
521,Small Village Dataset,228.96666666666667,SIFT
522,Small Village Dataset,237.54166666666666,SIFT
523,Small Village Dataset,311.43333333333334,SIFT
524,Small Village Dataset,494.35833333333335,SIFT
